Order_ID,Date,Product,Category,Region,Quantity,Price,Sales
963,2025-07-11,Tablet,Accessories,West,6,24984,149904
964,2025-08-15,Tablet,Electronics,West,9,43428,390852
965,2025-04-25,Mobile,Electronics,West,1,28296,28296
966,2025-06-05,Tablet,Electronics,South,3,42330,126990
967,2025-01-28,Mobile,Accessories,East,3,15019,45057
968,2025-08-02,Mobile,Electronics,East,5,32823,164115
969,2025-11-04,Mobile,Accessories,North,4,30464,121856
970,2025-09-04,Printer,Accessories,East,9,34519,310671
971,2025-07-03,Tablet,Accessories,North,3,24923,74769
972,2025-04-07,Mouse,Accessories,West,2,33051,66102
973,2025-05-17,Mouse,Accessories,West,8,49347,394776
974,2025-05-22,Monitor,Electronics,East,8,42858,342864
975,2025-09-07,Keyboard,Accessories,South,2,6198,12396
976,2025-12-26,Mobile,Electronics,East,9,9997,89973
977,2025-07-14,Mobile,Electronics,West,8,42488,339904
978,2025-06-12,Printer,Electronics,North,1,49922,49922
979,2025-12-17,Mobile,Accessories,West,2,33226,66452
980,2025-06-25,Mouse,Accessories,North,7,21066,147462
981,2025-06-07,Tablet,Accessories,North,6,26677,160062
982,2025-04-26,Keyboard,Electronics,South,9,30023,270207
983,2025-10-21,Monitor,Electronics,South,1,46439,46439
984,2025-01-25,Monitor,Accessories,North,4,26401,105604
985,2025-12-29,Printer,Electronics,East,5,35940,179700
986,2025-01-18,Monitor,Accessories,East,4,49742,198968
987,2025-05-31,Tablet,Accessories,South,6,46427,278562
988,2025-07-19,Mouse,Electronics,North,9,7847,70623
989,2025-11-07,Monitor,Accessories,East,5,34984,174920
990,2025-07-16,Laptop,Electronics,West,6,20816,124896
991,2025-12-26,Printer,Electronics,South,2,24500,49000
992,2025-07-24,Tablet,Accessories,East,7,34893,244251
993,2025-04-04,Laptop,Electronics,East,6,42191,253146
994,2025-06-11,Mouse,Electronics,West,5,18603,93015
995,2025-10-05,Monitor,Electronics,North,9,43071,387639
996,2025-07-10,Mobile,Accessories,South,1,29932,29932
997,2025-07-28,Keyboard,Accessories,East,5,5954,29770
998,2025-06-24,Laptop,Electronics,South,8,40113,320904
999,2025-12-03,Keyboard,Electronics,South,1,49817,49817
1000,2025-01-14,Mouse,Accessories,North,3,7009,21027
